intIP,extIP,proto,dport,dir,sport,incount,outcount,insize,outsize,scount,pcount,time
172.16.4.5,192.168.1.40,6,22,1,55554,12,12,1760,1738,1,10,1578121846.245445
172.16.4.5,192.168.1.40,6,22,1,55556,12,12,1760,1730,1,10,1578121846.27447
172.16.4.9,221.230.76.151,6,5406,1,55415,1,1,40,40,1,0,1578121847.725375
172.16.4.7,244.52.217.139,6,4839,1,36724,1,1,40,40,1,0,1578121847.753347
172.16.4.14,196.156.208.54,6,6208,1,25772,1,1,40,40,1,0,1578121849.970225
172.16.4.14,62.197.3.64,6,4219,1,4344,1,1,40,40,1,0,1578121850.036317
172.16.4.14,112.129.183.124,6,7944,1,27196,1,1,40,40,1,0,1578121852.87959
172.16.4.14,255.27.132.190,6,3257,1,26299,1,1,40,40,1,0,1578121853.088527
172.16.4.12,149.3.29.83,6,1453,1,30197,1,1,40,40,1,0,1578121853.114282
172.16.4.2,60.140.145.45,6,1305,1,33130,1,1,40,40,1,0,1578121853.141976
172.16.4.11,23.145.85.141,6,5595,1,15272,1,1,40,40,1,0,1578121855.211063
172.16.4.14,45.135.121.21,6,5995,1,29700,1,1,40,40,1,0,1578121855.228301
172.16.4.12,138.4.56.95,6,6495,1,56862,1,1,40,40,1,0,1578121855.296855
172.16.4.5,192.168.1.40,6,22,1,55582,12,12,1760,1738,1,10,1578121856.394942
172.16.4.5,192.168.1.40,6,22,1,55584,12,12,1760,1738,1,10,1578121856.396629
172.16.4.10,7.36.19.66,6,2582,1,20240,1,1,40,40,1,0,1578121857.117732
172.16.4.12,135.143.5.191,6,6027,1,40180,1,1,40,40,1,0,1578121858.007918
172.16.4.11,170.194.90.180,6,7810,1,12420,1,1,40,40,1,0,1578121858.08864
172.16.4.13,33.244.8.239,6,9416,1,6504,1,1,40,40,1,0,1578121858.10792
172.16.4.14,30.65.245.19,6,6139,1,4561,1,1,40,40,1,0,1578121860.345032
172.16.4.10,63.188.185.72,6,3525,1,51330,1,1,40,40,1,0,1578121860.36863
172.16.4.10,189.108.156.227,6,7250,1,48181,1,1,40,40,1,0,1578121860.375943
172.16.4.5,177.145.250.31,6,5291,1,58770,1,1,40,40,1,0,1578121863.172181
172.16.4.4,165.206.180.158,6,3996,1,51371,1,1,40,40,1,0,1578121863.18669
172.16.4.7,131.98.97.100,6,480,1,30304,1,1,40,40,1,0,1578121863.206833
172.16.4.7,56.168.148.255,6,6937,1,38783,1,1,40,40,1,0,1578121863.254629
172.16.6.9,192.168.1.40,6,22,1,60346,12,12,1760,1730,1,10,1578121846.13799
172.16.6.9,192.168.1.40,6,22,1,60348,12,12,1760,1730,1,10,1578121846.146376
172.16.6.9,220.69.42.14,6,2402,1,62525,1,1,40,40,1,0,1578121846.66725
172.16.6.11,152.100.76.82,6,9316,1,36243,1,1,40,40,1,0,1578121846.743341
172.16.6.14,206.241.182.142,6,2459,1,54511,1,1,40,40,1,0,1578121847.70464
172.16.6.13,24.18.59.214,6,4938,1,65200,1,1,40,40,1,0,1578121850.052097
172.16.6.14,21.77.194.166,6,8653,1,310,1,1,40,40,1,0,1578121850.060293
172.16.6.4,244.47.70.141,6,9692,1,65200,1,1,40,40,1,0,1578121851.966101
172.16.6.13,209.247.94.235,6,8027,1,52180,1,1,40,40,1,0,1578121852.039767
172.16.6.11,106.228.37.191,6,4102,1,6445,1,1,40,40,1,0,1578121852.843965
172.16.6.5,122.62.22.214,6,4926,1,28016,1,1,40,40,1,0,1578121852.930093
172.16.6.12,134.92.0.126,6,8537,1,17522,1,1,40,40,1,0,1578121852.954143
172.16.6.5,91.132.255.253,6,7823,1,16169,1,1,40,40,1,0,1578121853.026948
172.16.6.11,73.146.81.245,6,8337,1,27054,1,1,40,40,1,0,1578121855.177485
172.16.6.11,151.27.190.173,6,6800,1,23670,1,1,40,40,1,0,1578121855.217659
172.16.6.9,192.168.1.40,6,22,1,60374,11,12,1708,1730,1,10,1578121856.354547
172.16.6.9,192.168.1.40,6,22,1,60376,11,12,1708,1730,1,10,1578121856.354642
172.16.6.4,4.88.250.94,6,922,1,27967,1,1,40,40,1,0,1578121857.11928
172.16.6.5,204.84.39.137,6,2421,1,59047,1,1,40,40,1,0,1578121857.17803
172.16.6.8,185.140.235.218,6,9877,1,34545,1,1,40,40,1,0,1578121857.181279
172.16.6.11,176.224.74.54,6,6578,1,22931,1,1,40,40,1,0,1578121858.08739
172.16.6.5,102.167.23.84,6,2370,1,16589,1,1,40,40,1,0,1578121858.188418
172.16.6.10,62.178.182.202,6,1286,1,30757,1,1,40,40,1,0,1578121858.248758
172.16.6.4,180.53.240.120,6,7784,1,57736,1,1,40,40,1,0,1578121858.31707
172.16.6.3,246.30.13.166,6,393,1,12931,1,1,40,40,1,0,1578121858.319751
172.16.6.9,164.71.248.230,6,5094,1,20724,1,1,40,40,1,0,1578121858.33496
172.16.6.2,4.239.61.189,6,4751,1,29017,1,1,40,40,1,0,1578121860.327273
172.16.6.10,14.133.163.156,6,7235,1,58704,1,1,40,40,1,0,1578121860.448237
172.16.6.8,81.198.216.170,6,2019,1,48823,1,1,40,40,1,0,1578121863.176308
172.16.6.2,104.112.99.204,6,4038,1,12791,1,1,40,40,1,0,1578121863.20078
172.16.6.13,27.22.64.99,6,1765,1,49738,1,1,40,40,1,0,1578121863.278478
172.16.6.9,153.48.161.178,6,1644,1,48245,1,1,40,40,1,0,1578121863.466997
172.16.6.5,193.17.151.251,6,2311,1,41970,1,1,40,40,1,0,1578121863.506896
172.16.6.11,50.109.211.234,6,2760,1,9158,1,1,40,40,1,0,1578121865.57805
172.16.2.13,208.83.248.158,6,5544,1,36570,1,1,40,40,1,0,1578121852.822119
172.16.2.6,107.20.208.36,6,5056,1,49596,1,1,40,40,1,0,1578121852.829333
172.16.2.2,17.241.10.188,6,6892,1,52744,1,1,40,40,1,0,1578121853.063992
172.16.2.6,99.196.27.175,6,3522,1,48669,1,1,40,40,1,0,1578121853.175161
172.16.2.12,33.254.1.36,6,4745,1,33238,1,1,40,40,1,0,1578121855.221177
172.16.2.13,118.247.7.57,6,9270,1,21341,1,1,40,40,1,0,1578121857.177865
172.16.2.6,42.124.142.110,6,5380,1,58284,1,1,40,40,1,0,1578121857.21226
172.16.2.3,35.84.13.244,6,825,1,37638,1,1,40,40,1,0,1578121858.06372
172.16.2.8,95.226.52.221,6,9267,1,8572,1,1,40,40,1,0,1578121858.426212
172.16.2.8,51.113.173.50,6,1683,1,48463,1,1,40,40,1,0,1578121860.432541
172.16.2.14,136.196.223.83,6,5079,1,47067,1,1,40,40,1,0,1578121860.439059
172.16.2.2,120.99.233.34,6,3358,1,65247,1,1,40,40,1,0,1578121860.449591
172.16.2.12,54.138.63.65,6,5630,1,8312,1,1,40,40,1,0,1578121862.280286
172.16.2.3,54.198.161.86,6,6716,1,4394,1,1,40,40,1,0,1578121863.570817
172.16.2.12,199.236.132.52,6,9325,1,583,1,1,40,40,1,0,1578121863.590665
172.16.2.3,106.191.120.191,6,2662,1,47759,1,1,40,40,1,0,1578121863.613723
172.16.2.14,195.151.6.62,6,6713,1,45722,1,1,40,40,1,0,1578121865.484028
172.16.2.3,87.205.195.197,6,2231,1,36627,1,1,40,40,1,0,1578121865.527898
172.16.2.9,161.130.68.72,6,841,1,58038,1,1,40,40,1,0,1578121867.462948
172.16.2.13,221.207.127.227,6,1678,1,65251,1,1,40,40,1,0,1578121867.508241
172.16.7.9,59.168.146.31,6,5990,1,18215,1,1,40,40,1,0,1578121853.080191
172.16.7.4,36.89.139.132,6,3606,1,17747,1,1,40,40,1,0,1578121853.103349
172.16.7.9,176.28.156.140,6,5307,1,1347,1,1,40,40,1,0,1578121855.158273
172.16.7.5,147.70.128.193,6,3398,1,54723,1,1,40,40,1,0,1578121855.207846
172.16.7.7,222.149.106.122,6,512,1,17483,1,1,40,40,1,0,1578121855.214605
172.16.7.4,192.168.1.40,6,22,1,56650,11,12,1708,1730,1,10,1578121856.338209
172.16.7.4,192.168.1.40,6,22,1,56652,11,12,1708,1738,1,10,1578121856.342191
172.16.7.4,162.204.31.31,6,922,1,43293,1,1,40,40,1,0,1578121857.074882
172.16.7.2,120.194.114.173,6,7606,1,26241,1,1,40,40,1,0,1578121858.00921
172.16.7.13,84.161.175.168,6,7953,1,2295,1,1,40,40,1,0,1578121858.084695
172.16.7.12,134.61.11.146,6,9875,1,24331,1,1,40,40,1,0,1578121858.244807
172.16.7.6,168.35.66.18,6,8184,1,19789,1,1,40,40,1,0,1578121858.272602
172.16.7.5,62.44.9.142,6,5115,1,24918,1,1,40,40,1,0,1578121858.331571
172.16.7.3,11.89.244.100,6,2651,1,22885,1,1,40,40,1,0,1578121860.410612
172.16.7.3,37.22.138.92,6,6809,1,27022,1,1,40,40,1,0,1578121862.196307
172.16.7.4,56.237.147.210,6,5854,1,23201,1,1,40,40,1,0,1578121862.256716
172.16.7.12,136.235.0.145,6,5421,1,3499,1,1,40,40,1,0,1578121863.201327
172.16.7.7,196.227.64.122,6,3280,1,40573,1,1,40,40,1,0,1578121863.500328
172.16.7.4,192.168.1.40,6,22,1,56678,12,12,1760,1738,1,10,1578121866.377854
172.16.7.4,192.168.1.40,6,22,1,56680,12,12,1760,1738,1,10,1578121866.378361
172.16.7.11,252.144.104.32,6,4794,1,14156,1,1,40,40,1,0,1578121867.371479
172.16.7.11,217.180.194.178,6,174,1,61491,1,1,40,40,1,0,1578121867.450103
172.16.7.3,194.196.105.48,6,3874,1,52996,1,1,40,40,1,0,1578121868.340509
